"","Cod_setor","Cod_Grandes Regiões","Nome_Grande_Regiao","Cod_UF","Nome_da_UF","Cod_meso","Nome_da_meso","Cod_micro","Nome_da_micro","Cod_RM","Nome_da_RM","Cod_municipio","Nome_do_municipio","Cod_distrito","Nome_do_distrito","Cod_subdistrito","Nome_do_subdistrito","Cod_bairro","Nome_do_bairro","Situacao_setor.x","Tipo_setor","V001.x","V002.x","V003.x","V004.x","V005.x","V006.x","V007.x","V008.x","V009.x","V010.x","V011.x","V012.x","X34","Situacao_setor.y","V001.y","V002.y","V003.y","V004.y","V005.y","V006.y","V007.y","V008.y","V009.y","V010.y","V011.y","V012.y","V013","V014","V015","V016","V017","V018","V019","V020","V021","V022","V023","V024","V025","V026","V027","V028","V029","V030","V031","V032","V033","V034","V035","V036","V037","V038","V039","V040","V041","V042","V043","V044","V045","V046","V047","V048","V049","V050","V051","V052","V053","V054","V055","V056","V057","V058","V059","V060","V061","V062","V063","V064","V065","V066","V067","V068","V069","V070","V071","V072","V073","V074","V075","V076","V077","V078","V079","V080","V081","V082","V083","V084","V085","V086","V087","V088","V089","V090","V091","V092","V093","V094","V095","V096","V097","V098","V099","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","X244","Mulheres","Homens","Responsavel"
"129",251370305000129,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,307,1061,3.46,2.09,622.31,210423.29,692.21,185584.08,372.65,181872.97,618.75,149649.02,NA,1,307,307,"282","24","0","229","5","70","0","3","0","251","52","0","4","307","0","306","1","0","0","0","0","306","211","87","7","1","0","0","0","0","0","1","306","306","0","1","0","0","0","0","307","307","0","0","274","33","0","21","59","88","77","37","13","9","3","0","0","23","14","28","68","64","30","9","8","12","1","1","0","0","0","0","27","32","16","3","0","0","31","20","13","7","4","4","9","19","9","1","1","1","0","12","0","2","0","0","0","222","5","52","0","3","0","228","50","0","4","282","0","281","1","0","0","0","0","282","188","86","7","1","0","281","281","0","1","0","0","0","0","282","282","0","0","256","26","0","6","0","18","0","0","0","22","2","0","0","24","0","24","0","0","0","0","0","24","23","1","0","0","0","24","24","0","0","0","0","0","0","24","24","0","0","18","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","251","51","0","4","306","0","305","1","0","0","0","0","305","0","1","0","0","1","0","1","0","0","0","0","0",NA,133,299,"Homens"
"130",251370305000130,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,293,1010,3.45,1.93,702.23,420946.03,782.33,406241.02,386.92,302925.87,682.8,332606.48,NA,1,293,293,"279","14","0","219","13","50","0","10","1","280","12","0","1","293","4","7","282","0","0","0","0","293","199","85","7","2","0","0","0","0","0","0","293","292","1","0","0","0","0","0","293","293","0","0","252","41","0","22","55","76","77","44","11","8","0","0","0","23","15","28","45","60","32","9","3","13","2","0","0","0","0","0","26","19","13","2","0","1","27","31","17","12","2","5","9","18","16","5","1","0","0","9","3","1","1","0","0","212","13","43","0","10","1","268","10","0","1","279","4","7","268","0","0","0","0","279","186","84","7","2","0","279","278","1","0","0","0","0","0","279","279","0","0","247","32","0","7","0","7","0","0","0","12","2","0","0","14","0","0","14","0","0","0","0","14","13","1","0","0","0","14","14","0","0","0","0","0","0","14","14","0","0","5","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","280","12","0","1","293","4","7","282","0","0","0","0","293","0","0","0","0","0","0","0","0","0","0","0","0",NA,157,253,"Homens"
"131",251370305000131,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,358,1208,3.37,1.88,669.54,923500.57,793.7,996446.4,408.37,485784.03,705.61,629887.52,NA,1,358,358,"358","0","0","289","2","55","3","7","2","348","10","0","0","358","32","29","254","2","38","3","0","346","289","45","9","2","1","0","0","0","0","12","354","354","0","2","0","2","0","0","357","356","1","1","336","15","5","20","75","111","92","38","14","4","1","3","0","33","12","35","72","65","25","10","3","8","2","1","1","0","0","0","33","35","9","2","0","0","40","39","27","13","4","5","12","29","16","2","1","0","0","11","7","1","2","0","0","289","2","55","3","7","2","348","10","0","0","358","32","29","254","2","38","3","0","346","289","45","9","3","12","354","354","0","2","0","2","0","0","357","356","1","1","336","15","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","346","8","0","0","354","32","29","252","0","38","3","0","343","2","2","0","0","4","0","0","2","2","0","0","0",NA,209,301,"Homens"
"132",251370305000132,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,212,759,3.58,3.14,503.76,184149.94,577.29,168497.83,267.19,125493.65,494.74,119772.81,NA,1,212,212,"211","1","0","172","3","25","0","12","0","210","1","0","1","210","1","196","13","0","0","0","2","208","184","23","1","0","0","0","0","0","0","4","212","212","0","0","0","0","0","0","212","211","1","0","210","1","0","15","37","58","54","31","10","2","3","1","1","14","13","27","40","44","21","7","5","7","4","2","0","0","0","0","23","20","13","0","0","0","10","18","10","10","3","2","8","5","7","4","1","0","0","5","0","1","0","0","0","172","3","24","0","12","0","209","1","0","1","209","1","195","13","0","0","0","2","207","183","23","1","0","4","211","211","0","0","0","0","0","0","211","210","1","0","209","1","0","0","0","1","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","210","1","0","1","210","1","196","13","0","0","0","2","208","0","0","0","0","0","0","0","0","0","0","0","0",NA,84,213,"Homens"
"133",251370305000133,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,206,758,3.68,3.1,566.35,547538.57,651.78,574600.04,317.85,926088.92,647.25,1675071.05,NA,1,206,206,"205","1","0","162","5","34","1","2","2","186","11","0","9","205","3","27","174","0","0","1","1","205","182","18","1","3","1","0","0","0","0","1","198","196","2","2","0","6","0","0","204","202","2","2","182","2","18","21","31","52","44","30","12","10","3","3","0","11","17","22","42","30","23","8","6","15","1","1","0","0","0","0","21","20","6","3","0","0","9","10","14","7","4","10","6","6","0","3","0","0","0","3","1","1","0","0","0","162","5","33","1","2","2","186","11","0","8","204","3","26","174","0","0","1","1","204","181","18","1","4","1","197","195","2","2","0","6","0","0","203","201","2","2","181","2","18","0","0","1","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","181","11","0","6","197","3","27","166","0","0","1","1","197","5","0","0","3","8","0","0","8","0","0","0","0",NA,74,198,"Homens"
"134",251370305000134,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,1,167,612,3.66,3.66,276.81,59453.81,372.81,44161.07,164.71,50325.98,325.17,47162.23,NA,1,167,167,"167","0","0","153","0","5","0","8","1","163","0","0","4","130","0","0","123","0","0","7","37","100","98","2","0","0","0","0","0","0","0","67","57","57","0","1","0","106","1","2","158","155","3","9","114","35","6","19","31","37","33","21","11","7","5","2","1","12","19","18","18","21","14","7","6","15","2","2","0","0","0","0","16","7","8","3","0","1","13","19","12","7","4","9","4","8","3","2","1","0","0","5","3","0","0","0","0","153","0","5","0","8","1","163","0","0","4","130","0","0","123","0","0","7","37","100","98","2","0","0","67","57","57","0","1","0","106","1","2","158","155","3","9","114","35","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","57","0","0","0","55","0","0","54","0","0","1","2","44","106","0","0","4","75","0","0","69","0","0","6","35",NA,90,138,"Homens"
"135",251370305000135,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,135,473,3.5,2.24,545.02,201392.13,645.42,173446.02,341.88,164222.56,593.21,135728.58,NA,1,135,135,"135","0","0","98","9","24","0","4","0","130","5","0","0","135","1","3","131","0","0","0","0","135","86","42","4","1","0","0","1","1","0","0","135","135","0","0","0","0","0","0","135","135","0","0","130","5","0","7","34","30","31","20","8","4","1","0","0","18","5","10","16","20","11","4","3","4","1","0","0","0","0","0","9","9","4","3","0","0","24","14","11","9","4","2","3","15","5","1","2","0","0","9","3","2","1","0","0","98","9","24","0","4","0","130","5","0","0","135","1","3","131","0","0","0","0","135","86","42","4","3","0","135","135","0","0","0","0","0","0","135","135","0","0","130","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","130","5","0","0","135","1","3","131","0","0","0","0","135","0","0","0","0","0","0","0","0","0","0","0","0",NA,105,94,"Mulheres"
"136",251370305000136,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,153,506,3.31,3,862.72,1126451.89,949.61,1157617.51,497.39,594649.98,782.1,712771.98,NA,1,154,153,"153","0","0","126","2","20","0","5","0","151","2","0","0","153","1","3","149","0","0","0","0","153","81","63","9","0","0","0","0","0","0","0","153","153","0","0","0","0","0","0","153","153","0","0","147","6","0","14","38","44","32","10","7","6","1","0","1","19","9","22","18","18","8","5","1","8","1","0","0","0","0","0","21","10","7","3","0","0","16","26","14","2","2","7","6","9","7","0","0","0","0","7","6","0","0","0","0","126","2","20","0","5","0","151","2","0","0","153","1","3","149","0","0","0","0","153","81","63","9","0","0","153","153","0","0","0","0","0","0","153","153","0","0","147","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","151","2","0","0","153","1","3","149","0","0","0","0","153","0","0","0","0","0","0","0","0","0","0","0","0",NA,102,122,"Homens"
"137",251370305000137,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,247,869,3.52,2.82,627.26,221561.7,667.81,208748.34,335.94,175917.54,538.99,172796.98,NA,1,250,247,"224","8","0","170","21","35","1","15","5","220","14","0","13","246","0","50","194","2","0","0","1","227","169","56","2","0","0","0","0","0","0","20","241","240","1","1","0","5","0","0","245","245","0","2","211","26","8","16","51","73","56","28","9","6","3","4","1","10","12","37","56","44","23","7","11","11","1","0","0","0","0","0","36","25","8","1","2","0","14","17","12","5","2","3","5","11","7","2","0","0","0","3","1","1","0","0","0","164","20","29","0","10","1","200","12","0","12","223","0","45","176","2","0","0","1","219","165","52","2","0","5","221","220","1","1","0","2","0","0","222","222","0","2","199","19","4","1","1","2","0","0","4","8","0","0","0","8","0","3","5","0","0","0","0","8","4","4","0","0","0","8","8","0","0","0","0","0","0","8","8","0","0","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","217","13","0","11","240","0","50","188","2","0","0","1","225","3","1","0","2","6","0","0","6","0","0","0","0",NA,83,262,"Homens"
"138",251370305000138,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,165,565,3.42,2.05,490.08,107736.69,577.59,76202.65,354.51,129798.53,535.03,99216.64,NA,1,165,165,"165","0","0","125","1","31","0","7","1","164","1","0","0","165","4","1","144","7","7","2","0","164","150","14","0","0","0","0","0","0","0","1","165","165","0","0","0","0","0","0","165","165","0","0","158","7","0","9","32","56","39","16","6","5","1","1","0","15","3","11","26","13","10","4","2","2","1","0","0","0","0","0","10","13","4","0","0","0","21","30","26","6","2","5","7","15","8","4","1","0","1","6","2","0","0","0","0","125","1","31","0","7","1","164","1","0","0","165","4","1","144","7","7","2","0","164","150","14","0","0","1","165","165","0","0","0","0","0","0","165","165","0","0","158","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","164","1","0","0","165","4","1","144","7","7","2","0","164","0","0","0","0","0","0","0","0","0","0","0","0",NA,134,96,"Mulheres"
"139",251370305000139,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,223,709,3.18,2.45,781.53,655857.48,846.03,655414.43,431.69,374462.54,710.88,418287.37,NA,1,223,223,"188","33","2","148","1","71","0","3","0","216","6","0","1","222","97","4","84","34","3","0","1","216","176","34","5","1","0","0","0","0","0","7","221","221","0","0","0","1","1","0","222","222","0","1","176","45","1","28","53","58","49","18","10","4","1","1","1","24","19","35","40","30","15","7","5","16","0","3","0","0","0","0","35","19","9","1","1","0","18","18","19","3","3","2","12","12","5","3","1","0","0","6","4","1","0","1","0","148","1","36","0","3","0","186","2","0","0","188","76","4","77","29","2","0","0","186","147","33","5","1","2","187","187","0","0","0","1","0","0","187","187","0","1","166","21","0","0","0","33","0","0","0","28","4","0","1","32","21","0","5","5","1","0","1","28","28","0","0","0","5","32","32","0","0","0","0","1","0","33","33","0","0","8","24","1","0","0","2","0","0","0","2","0","0","0","2","0","0","2","0","0","0","0","2","1","1","0","0","0","2","2","0","0","0","0","0","0","2","2","0","0","2","0","0","215","5","0","1","220","96","4","84","34","2","0","1","214","1","1","0","0","2","1","0","0","0","1","0","0",NA,108,216,"Homens"
"140",251370305000140,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,146,533,3.65,3.8,493.52,143360.98,571.86,121143.02,264.29,115125.73,525.05,91699.25,NA,1,146,146,"146","0","0","116","1","23","0","6","0","144","1","0","1","146","10","2","133","0","0","1","0","145","132","12","1","0","0","0","0","0","0","1","146","146","0","0","0","0","0","0","144","143","1","2","128","11","4","14","24","37","35","20","8","1","5","1","1","15","6","13","24","18","15","4","4","4","1","0","0","1","0","0","12","17","6","0","0","0","11","13","17","5","4","4","10","10","7","4","0","0","0","1","2","1","0","1","0","116","1","23","0","6","0","144","1","0","1","146","10","2","133","0","0","1","0","145","132","12","1","0","1","146","146","0","0","0","0","0","0","144","143","1","2","128","11","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","144","1","0","1","146","10","2","133","0","0","1","0","145","0","0","0","0","0","0","0","0","0","0","0","0",NA,90,119,"Homens"
"141",251370305000141,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,164,598,3.65,2.87,552.98,235617.32,596.64,228122.27,300.88,159649.5,537.35,158050.22,NA,1,164,164,"164","0","0","108","2","36","0","17","1","159","0","0","5","162","19","0","125","14","0","4","2","160","145","14","1","0","0","0","0","0","0","4","162","162","0","1","0","1","0","0","162","162","0","2","147","14","1","14","32","35","40","17","15","9","1","1","0","17","9","15","18","19","6","7","8","7","1","1","0","0","0","0","14","6","6","2","0","1","17","17","21","11","8","3","7","11","7","2","1","0","0","6","2","1","0","1","0","108","2","36","0","17","1","159","0","0","5","162","19","0","125","14","0","4","2","160","145","14","1","0","4","162","162","0","1","0","1","0","0","162","162","0","2","147","14","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","159","0","0","3","162","19","0","125","14","0","4","0","160","0","0","0","2","0","0","0","0","0","0","0","2",NA,115,111,"Mulheres"
"142",251370305000142,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",5,0,187,656,3.51,2.29,433.07,57904.86,482.05,40741.69,243.9,71319.17,456.81,36200.98,NA,5,187,187,"186","1","0","157","0","25","0","5","0","6","2","0","179","185","0","180","4","0","0","1","2","181","172","7","2","0","0","0","0","0","0","6","187","11","176","0","0","0","0","0","187","187","0","0","182","5","0","18","27","54","46","22","15","2","3","0","0","8","17","13","38","37","18","13","4","15","1","1","0","0","0","0","12","19","8","1","1","0","14","16","9","4","2","1","3","9","6","3","0","0","0","5","0","0","0","0","0","157","0","24","0","5","0","6","2","0","178","184","0","179","4","0","0","1","2","180","171","7","2","0","6","186","11","175","0","0","0","0","0","186","186","0","0","181","5","0","0","0","1","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","2","0","179","185","0","180","4","0","0","1","2","181","0","0","0","0","0","0","0","0","0","0","0","0",NA,72,181,"Homens"
"143",251370305000143,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",5,0,138,499,3.62,3.61,402.01,88535.55,474.17,70054.09,228.26,80732.03,441.37,61955.1,NA,5,138,138,"137","1","0","118","0","17","0","2","1","4","0","0","134","136","0","0","135","1","0","0","2","72","68","4","0","0","0","0","0","0","0","66","136","136","0","2","0","0","0","0","137","134","3","1","117","8","9","18","24","25","32","21","12","1","3","1","1","11","11","13","19","21","11","7","5","11","0","0","0","0","0","0","13","6","7","0","0","0","11","6","11","10","5","1","7","7","4","3","0","0","0","4","0","0","0","0","0","117","0","17","0","2","1","4","0","0","133","135","0","0","134","1","0","0","2","71","67","4","0","0","66","135","135","0","2","0","0","0","0","136","133","3","1","117","7","9","1","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","132","134","0","0","133","1","0","0","2","70","0","0","0","2","2","0","0","2","0","0","0","0",NA,69,113,"Homens"
"144",251370305000144,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",5,0,150,529,3.53,3.78,334.08,39291.63,376.78,28140.7,173.01,42657.73,306.88,34546.69,NA,5,150,150,"149","1","0","120","2","9","1","18","0","0","47","0","103","150","0","5","98","0","0","47","0","116","115","1","0","0","0","0","0","0","0","34","138","134","4","2","3","6","0","1","139","139","0","11","116","1","22","21","26","36","29","19","11","2","1","2","3","10","19","22","29","25","10","11","7","15","3","1","0","0","0","0","19","16","2","0","1","0","4","7","4","9","0","1","6","3","3","0","1","0","0","1","3","0","0","0","0","119","2","9","1","18","0","0","47","0","102","149","0","5","97","0","0","47","0","115","114","1","0","0","34","137","133","4","2","3","6","0","1","138","138","0","11","115","1","22","1","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43","0","95","138","0","5","93","0","0","40","0","108","0","4","0","8","12","0","0","5","0","0","7","0",NA,42,161,"Homens"
"145",251370305000145,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",5,0,132,477,3.61,3.83,245.05,57015.95,409.44,27583.15,134.27,43046.65,373.08,30416.19,NA,5,133,132,"129","3","0","109","0","21","0","2","0","1","2","0","129","125","0","4","120","0","0","1","7","107","107","0","0","0","0","0","0","0","0","25","107","103","4","2","0","23","0","0","131","131","0","1","127","0","4","18","25","23","28","22","6","3","4","2","1","12","10","18","15","20","14","5","7","9","1","0","0","0","0","0","17","3","4","1","0","0","7","8","8","8","1","3","9","5","1","3","1","0","0","2","1","0","0","0","0","109","0","18","0","2","0","1","2","0","126","122","0","4","117","0","0","1","7","105","105","0","0","0","24","104","100","4","2","0","23","0","0","128","128","0","1","124","0","4","0","0","3","0","0","0","0","0","0","3","3","0","0","3","0","0","0","0","2","2","0","0","0","1","3","3","0","0","0","0","0","0","3","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","105","103","0","4","98","0","0","1","4","92","0","1","0","24","22","0","0","22","0","0","0","3",NA,57,114,"Homens"
"146",251370310000001,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370310,"NOSSA SENHORA DO LIVRAMENTO",25137031000,"NOSSA SENHORA DO LIVRAMENTO",2513703000,"SANTA RITA (todos os setores)",1,0,266,859,3.23,2.05,475.43,194682.53,531.37,187836.6,259.44,139205.35,476.63,152256.76,NA,1,266,266,"266","0","0","211","0","23","2","29","1","260","2","0","4","240","3","170","55","11","0","1","26","144","133","10","1","0","0","0","0","0","0","122","146","146","0","101","2","13","0","4","260","260","0","6","243","4","13","24","67","70","59","28","15","1","0","2","0","19","21","37","50","41","21","11","0","18","3","0","0","0","0","0","34","25","9","1","1","0","30","20","18","7","4","3","6","23","8","3","1","0","0","7","3","3","0","0","0","211","0","23","2","29","1","260","2","0","4","240","3","170","55","11","0","1","26","144","133","10","1","0","122","146","146","0","101","2","13","0","4","260","260","0","6","243","4","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","141","2","0","3","136","3","94","32","7","0","0","10","88","119","0","0","1","104","0","76","23","4","0","1","16",NA,136,251,"Homens"
"147",251370310000002,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370310,"NOSSA SENHORA DO LIVRAMENTO",25137031000,"NOSSA SENHORA DO LIVRAMENTO",2513703000,"SANTA RITA (todos os setores)",1,0,337,1205,3.58,3.35,417.99,92476.22,480.75,76131.14,227.2,81421.83,416.17,70476.42,NA,1,337,337,"337","0","0","283","0","23","3","27","1","8","1","0","328","293","0","3","279","6","0","5","44","120","114","4","2","0","0","0","0","0","0","217","130","129","1","107","1","98","0","1","328","328","0","9","299","0","29","39","66","71","67","50","27","6","4","5","2","15","39","50","53","55","40","21","11","32","4","3","0","0","0","0","46","23","10","2","2","0","16","18","12","10","6","6","7","11","7","2","1","0","0","5","3","0","0","0","0","283","0","23","3","27","1","8","1","0","328","293","0","3","279","6","0","5","44","120","114","4","2","0","217","130","129","1","107","1","98","0","1","328","328","0","9","299","0","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","127","126","0","1","123","1","0","1","4","61","5","1","0","201","167","0","2","156","5","0","4","40",NA,104,352,"Homens"
